FAP_2021,Intitulé FAP,Rome,Qualification,Intitulé Rome,,,,,
L1X60,Employés de la comptabilité,M1206,Q_0123456,Management de groupe ou de service comptable,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1207,Q_9,Trésorerie et financement,,,,,
L4X81,Techniciens et agents de maîtrise des services financiers ou comptables,M1207,Q_012345678,Trésorerie et financement,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1402,Q_9,Conseil en organisation et management d'entreprise,,,,,
L4X80b,"Techniciens assistanat technique, administratif et gestion d'enquêtes",M1402,Q_012345678,Conseil en organisation et management d'entreprise,,,,,
L5X93,Chargés d'études socio-économiques,M1403,Q_9,Études et prospectives socio-économiques,,,,,
L4X82,Techniciens et agents de maîtrise chargés d'études socio-économiques,M1403,Q_012345678,Études et prospectives socio-économiques,,,,,
L5X91,Juristes et avocats,K1903,,Défense et conseil juridique,,,,,
L5X92,Cadres des ressources humaines et du recrutement,K2101,Q_9,Conseil en formation,,,,,
L4X80a,Techniciens assistanat en ressources humaines,K2101,Q_012345678,Conseil en formation,,,,,
L5X92,Cadres des ressources humaines et du recrutement,K2102,,Coordination pédagogique,,,,,
L5X92,Cadres des ressources humaines et du recrutement,M1502,Q_9,Développement des ressources humaines,,,,,
L4X80a,Techniciens assistanat en ressources humaines,M1502,Q_78,Développement des ressources humaines,,,,,
L2X61,Agents administratifs,M1502,Q_0123456,Développement des ressources humaines,,,,,
L5X92,Cadres des ressources humaines et du recrutement,M1503,Q_9,Management des ressources humaines,,,,,
L4X80a,Techniciens assistanat en ressources humaines,M1503,Q_012345678,Management des ressources humaines,,,,,
L6X00,Dirigeants de petites et moyennes entreprises de moins de 50 salariés,M1302,,Direction de petite ou moyenne entreprise,,,,,
L6X90,Cadres dirigeants des grandes entreprises de plus de 50 salariés,M1301,,Direction de grande entreprise ou d'établissement public,,,,,
M1X81a,"Techniciens de production, exploitation et administration des systèmes d'information",M1801,Q_0123456,Administration de systèmes d'information,,,,,
M1X80,Techniciens d'étude et de développement en informatique,M1805,Q_0123456,Études et développement informatique,,,,,
M1X81a,"Techniciens de production, exploitation et administration des systèmes d'information",M1810,Q_0123456,Production et exploitation de systèmes d'information,,,,,
M1X80,Techniciens d'étude et de développement en informatique,M1805,Q_78,Études et développement informatique,,,,,
M1X81c,"Techniciens de maintenance, support et service aux utilisateurs en informatique",I1401,Q_012345678,Maintenance informatique et bureautique,,,,,
M1X81a,"Techniciens de production, exploitation et administration des systèmes d'information",M1801,Q_78,Administration de systèmes d'information,,,,,
M1X81a,"Techniciens de production, exploitation et administration des systèmes d'information",M1810,Q_78,Production et exploitation de systèmes d'information,,,,,
M2X92a,"Responsables de production, d'exploitation et d'administration des systèmes d'information et télécom",M1801,Q_9,Administration de systèmes d'information,,,,,
M2X93,Experts et consultants en systèmes d'information,M1802,,Conseil et maîtrise d'ouvrage en systèmes d'information,,,,,
M2X91,Chefs de projet et directeurs de service informatique,M1803,Q_9,Direction des systèmes d'information,,,,,
M1X81a,"Techniciens de production, exploitation et administration des systèmes d'information",M1803,Q_012345678,Direction des systèmes d'information,,,,,
M2X90,"Ingénieurs et cadres d'étude, recherche et développement en informatique et télécom",M1805,Q_9,Études et développement informatique,,,,,
M2X93,Experts et consultants en systèmes d'information,M1806,,Expertise et support technique en systèmes d'information,,,,,
M2X92a,"Responsables de production, d'exploitation et d'administration des systèmes d'information et télécom",M1810,Q_9,Production et exploitation de systèmes d'information,,,,,
M2X92b,"Responsables et cadres de maintenance, support et service aux utilisateurs en informatique et télécom",I1401,Q_9,Maintenance informatique et bureautique,,,,,
M2X90,"Ingénieurs et cadres d'étude, recherche et développement en informatique et télécom",M1804,Q_9,Études et développement de réseaux de télécoms,,,,,
M1X81b,"Techniciens d’exploitation, installation et maintenance des infrastructures réseau télecoms",M1804,Q_012345678,Études et développement de réseaux de télécoms,,,,,
M2X92a,"Responsables de production, d'exploitation et d'administration des systèmes d'information et télécom",M1807,Q_9,Exploitation de systèmes de communication et de commandement,,,,,
M1X81b,"Techniciens d’exploitation, installation et maintenance des infrastructures réseau télecoms",M1807,Q_012345678,Exploitation de systèmes de communication et de commandement,,,,,
N1X90,"Ingénieurs et cadres d'étude, recherche et développement (industrie)",H1206,Q_9,"Management et ingénierie études, recherche et développement industriel",,,,,
N0X70,"Techniciens d'étude, recherche et développement",H1206,Q_012345678,"Management et ingénierie études, recherche et développement industriel",,,,,
N1X90,"Ingénieurs et cadres d'étude, recherche et développement (industrie)",M1808,Q_9,Information géographique,,,,,
N0X70,"Techniciens d'étude, recherche et développement",M1808,Q_012345678,Information géographique,,,,,
N1X90,"Ingénieurs et cadres d'étude, recherche et développement (industrie)",M1809,Q_9,Information météorologique,,,,,
N0X70,"Techniciens d'étude, recherche et développement",M1809,Q_012345678,Information météorologique,,,,,
N1X91,Chercheurs (sauf industrie et enseignement supérieur),K2401,,Recherche en sciences de l'homme et de la société,,,,,
N0X70,"Techniciens d'étude, recherche et développement",K2402,Q_012345678,"Recherche en sciences de l'univers, de la matière et du vivant",,,,,
N1X91,Chercheurs (sauf industrie et enseignement supérieur),K2402,Q_9,"Recherche en sciences de l'univers, de la matière et du vivant",,,,,
P0X60,Agents des impôts et des douanes,K1501,Q_0123456,Application des règles financières publiques,,,,,
P1X80,Contrôleurs des impôts et des douanes,K1501,Q_78,Application des règles financières publiques,,,,,
P2X90g,"Cadres A des impôts, du Trésor Public et des douanes",K1501,Q_9,Application des règles financières publiques,,,,,
P0X60,Agents des impôts et des douanes,K1503,Q_0123456,Contrôle et inspection des impôts,,,,,
P1X80,Contrôleurs des impôts et des douanes,K1503,Q_78,Contrôle et inspection des impôts,,,,,
P0X60,Agents des impôts et des douanes,K1504,Q_0123456,Contrôle et inspection du Trésor Public,,,,,
P1X80,Contrôleurs des impôts et des douanes,K1504,Q_78,Contrôle et inspection du Trésor Public,,,,,
P0X60,Agents des impôts et des douanes,K1505,Q_0123456,Protection des consommateurs et contrôle des échanges commerciaux,,,,,
P1X80,Contrôleurs des impôts et des douanes,K1505,Q_78,Protection des consommateurs et contrôle des échanges commerciaux,,,,,
P1X81,Autres cadres B des administrations publiques,K1502,Q_012345678,Contrôle et inspection des Affaires Sociales,,,,,
P2X90a,"Cadres A des administrations publiques en conception, pilotage et mise en oeuvre des pouvoirs publics et en représentation de l'Etat",K1401,,Conception et pilotage de la politique des pouvoirs publics,,,,,
P2X90b,"Cadres A des administrations publiques en management de structure de santé, sociale ou pénitentiaire",K1403,Q_9,"Management de structure de santé, sociale ou pénitentiaire",,,,,
P1X81,Autres cadres B des administrations publiques,K1403,Q_012345678,"Management de structure de santé, sociale ou pénitentiaire",,,,,
P2X90a,"Cadres A des administrations publiques en conception, pilotage et mise en oeuvre des pouvoirs publics et en représentation de l'Etat",K1404,Q_9,Mise en œuvre et pilotage de la politique des pouvoirs publics,,,,,
P1X81,Autres cadres B des administrations publiques,K1404,Q_78,Mise en œuvre et pilotage de la politique des pouvoirs publics,,,,,
P0X61,Autres cadres C des administrations publiques,K1404,Q_0123456,Mise en œuvre et pilotage de la politique des pouvoirs publics,,,,,
P2X90a,"Cadres A des administrations publiques en conception, pilotage et mise en oeuvre des pouvoirs publics et en représentation de l'Etat",K1405,,Représentation de l'État sur le territoire national ou international,,,,,
P2X90e,"Cadres A des administrations publiques en inspection du travail, de la sécurité sociale et des Urssaf",K1502,Q_9,Contrôle et inspection des Affaires Sociales,,,,,
P2X90g,"Cadres A des impôts, du Trésor Public et des douanes",K1503,Q_9,Contrôle et inspection des impôts,,,,,
P2X90g,"Cadres A des impôts, du Trésor Public et des douanes",K1504,Q_9,Contrôle et inspection du Trésor Public,,,,,
P2X90g,"Cadres A des impôts, du Trésor Public et des douanes",K1505,Q_9,Protection des consommateurs et contrôle des échanges commerciaux,,,,,
P2X90h,Cadres A des administrations publiques chargées du patrimoine et de la culture,K1602,Q_9,Gestion de patrimoine culturel,,,,,
P1X81,Autres cadres B des administrations publiques,K1602,Q_78,Gestion de patrimoine culturel,,,,,
P0X61,Autres cadres C des administrations publiques,K1602,Q_0123456,Gestion de patrimoine culturel,,,,,
P2X90i,Cadres A de l'administration publique territoriale,K1802,Q_9,Développement local,,,,,
P1X81,Autres cadres B des administrations publiques,K1802,Q_78,Développement local,,,,,
P0X61,Autres cadres C des administrations publiques,K1802,Q_0123456,Développement local,,,,,
P3X90a,Professionnels du droit en Aide et médiation judiciaire,K1901,,Aide et médiation judiciaire,,,,,
P3X90b,Professionnels du droit en Collaboration juridique,K1902,,Collaboration juridique,,,,,
P3X91,Magistrats,K1904,,Magistrature,,,,,
P4X60a,Personnel de la Défense,K1701,Q_012345678,Personnel de la Défense,,,,,
P4X80b,Cadres de la défense,K1701,Q_9,Personnel de la Défense,,,,,
P4X60b,Sécurité civile et secours,K1705,Q_012345678,Sécurité civile et secours,,,,,
P4X80a,Cadres de la sécurité civile et des secours,K1705,Q_9,Sécurité civile et secours,,,,,
P4X60c,Sécurité publique,K1706,Q_012345678,Sécurité publique,,,,,
P4X80c,Management de la sécurité publique,K1706,Q_9,Sécurité publique,,,,,
P4X61,Agents de polices municipales,K1707,Q_012345678,Surveillance municipale,,,,,
P4X80c,Management de la sécurité publique,K1707,Q_9,Surveillance municipale,,,,,
P4X80a,Cadres de la sécurité civile et des secours,K1702,,Direction de la sécurité civile et des secours,,,,,
P4X80b,Cadres de la défense,K1703,,Direction opérationnelle de la défense,,,,,
P4X80c,Management de la sécurité publique,K1704,,Management de la sécurité publique,,,,,
QDX01,Employés et techniciens commerciaux des assurances,C1102,Q_012356,Conseil clientèle en assurances,,,,,
QDX02,Cadres et indépendants commerciaux des assurances,C1102,Q_4,Conseil clientèle en assurances,,,,,
QBX01,Gestionnaires de la banque et de l'assurance,C1109,Q_0123456,Rédaction et gestion en assurances,,,,,
QCX01,Employés et techniciens commerciaux de la banque,C1201,Q_012356,Accueil et services bancaires,,,,,
QCX02,Cadres et indépendants commerciaux de la banque,C1201,Q_4,Accueil et services bancaires,,,,,
QCX01,Employés et techniciens commerciaux de la banque,C1206,Q_012356,Gestion de clientèle bancaire,,,,,
QCX02,Cadres et indépendants commerciaux de la banque,C1206,Q_4,Gestion de clientèle bancaire,,,,,
QBX01,Gestionnaires de la banque et de l'assurance,C1401,,Gestion en banque et assurances,,,,,
QCX01,Employés et techniciens commerciaux de la banque,C1201,Q_78,Accueil et services bancaires,,,,,
QCX02,Cadres et indépendants commerciaux de la banque,C1201,Q_9,Accueil et services bancaires,,,,,
QAX02,Experts de la banque,C1202,Q_012345678,Analyse de crédits et risques bancaires,,,,,
QCX01,Employés et techniciens commerciaux de la banque,C1203,Q_01235678,Relation clients banque/finance,,,,,
QCX02,Cadres et indépendants commerciaux de la banque,C1203,Q_4,Relation clients banque/finance,,,,,
QCX01,Employés et techniciens commerciaux de la banque,C1205,Q_01235678,Conseil en gestion de patrimoine financier,,,,,
QCX02,Cadres et indépendants commerciaux de la banque,C1205,Q_4,Conseil en gestion de patrimoine financier,,,,,
QCX01,Employés et techniciens commerciaux de la banque,C1206,Q_78,Gestion de clientèle bancaire,,,,,
QCX02,Cadres et indépendants commerciaux de la banque,C1206,Q_9,Gestion de clientèle bancaire,,,,,
QAX01,Experts de la finance,C1302,Q_12345678,Gestion back et middle-office marchés financiers,,,,,
QDX01,Employés et techniciens commerciaux des assurances,C1102,Q_78,Conseil clientèle en assurances,,,,,
QDX02,Cadres et indépendants commerciaux des assurances,C1102,Q_9,Conseil clientèle en assurances,,,,,
QDX01,Employés et techniciens commerciaux des assurances,C1103,Q_012356,Courtage en assurances,,,,,
QDX02,Cadres et indépendants commerciaux des assurances,C1103,Q_4,Courtage en assurances,,,,,
QAX03,Experts de l'assurance,C1105,Q_12345678,Études actuarielles en assurances,,,,,
QAX03,Experts de l'assurance,C1106,Q_12345678,Expertise risques en assurance,,,,,
QAX03,Experts de l'assurance,C1107,Q_12345678,Indemnisations en assurances,,,,,
QBX01,Gestionnaires de la banque et de l'assurance,C1109,Q_789,Rédaction et gestion en assurances,,,,,
QDX01,Employés et techniciens commerciaux des assurances,C1110,Q_01235678,Souscription d'assurances,,,,,
QDX02,Cadres et indépendants commerciaux des assurances,C1110,Q_49,Souscription d'assurances,,,,,
QAX02,Experts de la banque,C1202,Q_9,Analyse de crédits et risques bancaires,,,,,
QCX02,Cadres et indépendants commerciaux de la banque,C1203,Q_9,Relation clients banque/finance,,,,,
QAX02,Experts de la banque,C1204,,Conception et expertise produits bancaires et financiers,,,,,
QCX02,Cadres et indépendants commerciaux de la banque,C1205,Q_9,Conseil en gestion de patrimoine financier,,,,,
QEX01,Managers en banque assurance,C1207,,Management en exploitation bancaire,,,,,
QAX01,Experts de la finance,C1301,,Front office marchés financiers,,,,,
QAX01,Experts de la finance,C1302,Q_09,Gestion back et middle-office marchés financiers,,,,,
QAX01,Experts de la finance,C1303,,Gestion de portefeuilles sur les marchés financiers,,,,,
QAX03,Experts de l'assurance,C1101,,Conception développement produits d'assurances,,,,,
QDX01,Employés et techniciens commerciaux des assurances,C1103,Q_78,Courtage en assurances,,,,,
QDX02,Cadres et indépendants commerciaux des assurances,C1103,Q_9,Courtage en assurances,,,,,
QEX01,Managers en banque assurance,C1104,,Direction d'exploitation en assurances,,,,,
QAX03,Experts de l'assurance,C1105,Q_09,Études actuarielles en assurances,,,,,
QAX03,Experts de l'assurance,C1106,Q_09,Expertise risques en assurance,,,,,
QAX03,Experts de l'assurance,C1107,Q_09,Indemnisations en assurances,,,,,
QEX01,Managers en banque assurance,C1108,,Management de groupe et de service en assurances,,,,,
R0X60a,Employés de magasins animateurs de vente,D1501,Q_0123456,Animation de vente,,,,,
R0X60b,Employés de mise en rayon libre-service,D1507,Q_0123456,Mise en rayon libre - service,,,,,
R3X80,Maîtrise des magasins,D1507,Q_78,Mise en rayon libre - service,,,,,
R4X92,Cadres du management des magasins,D1507,Q_9,Mise en rayon libre - service,,,,,
R0X61,Caissiers,D1505,,Personnel de caisse,,,,,
R1X60a,Vendeurs en poissonnerie,D1105,Q_0123456,Poissonnerie,,,,,
R3X80,Maîtrise des magasins,D1105,Q_78,Poissonnerie,,,,,
R4X92,Cadres du management des magasins,D1105,Q_9,Poissonnerie,,,,,
R1X60b,Vendeurs en alimentation,D1106,Q_0123456,Vente en alimentation,,,,,
R3X80,Maîtrise des magasins,D1106,Q_78,Vente en alimentation,,,,,
R4X92,Cadres du management des magasins,D1106,Q_9,Vente en alimentation,,,,,
R1X60c,Vendeurs en gros de produits frais,D1107,Q_0123456,Vente en gros de produits frais,,,,,
R3X80,Maîtrise des magasins,D1107,Q_78,Vente en gros de produits frais,,,,,
R4X92,Cadres du management des magasins,D1107,Q_9,Vente en gros de produits frais,,,,,
R1X61,"Vendeurs en ameublement, équipement du foyer, bricolage",D1212,Q_0123456,Vente en décoration et équipement du foyer,,,,,
R3X80,Maîtrise des magasins,D1212,Q_78,Vente en décoration et équipement du foyer,,,,,
R4X92,Cadres du management des magasins,D1212,Q_9,Vente en décoration et équipement du foyer,,,,,
R1X62a,"Vendeurs en Achat vente d'objets d'art, anciens ou d'occasion",D1201,Q_012345678,"Achat vente d'objets d'art, anciens ou d'occasion",,,,,
R4X92,Cadres du management des magasins,D1201,Q_9,"Achat vente d'objets d'art, anciens ou d'occasion",,,,,
R1X62b,Vendeurs de végétaux et vendeurs en animalerie,D1209,Q_0123456,Vente de végétaux,,,,,
R3X80,Maîtrise des magasins,D1209,Q_78,Vente de végétaux,,,,,
R4X92,Cadres du management des magasins,D1209,Q_9,Vente de végétaux,,,,,
R1X62b,Vendeurs de végétaux et vendeurs en animalerie,D1210,Q_0123456,Vente en animalerie,,,,,
R3X80,Maîtrise des magasins,D1210,Q_78,Vente en animalerie,,,,,
R4X92,Cadres du management des magasins,D1210,Q_9,Vente en animalerie,,,,,
R1X62d,"Vendeurs en articles de sport, de loisirs et de véhicules",D1211,Q_0123456,Vente en articles de sport et loisirs,,,,,
R3X80,Maîtrise des magasins,D1211,Q_78,Vente en articles de sport et loisirs,,,,,
R4X92,Cadres du management des magasins,D1211,Q_9,Vente en articles de sport et loisirs,,,,,
R1X62e,Vendeurs en habillement et accessoires de la personne,D1214,Q_0123456,Vente en habillement et accessoires de la personne,,,,,
R3X80,Maîtrise des magasins,D1214,Q_78,Vente en habillement et accessoires de la personne,,,,,
R4X92,Cadres du management des magasins,D1214,Q_9,Vente en habillement et accessoires de la personne,,,,,
R1X61,"Vendeurs en ameublement, équipement du foyer, bricolage",D1213,,Vente en gros de matériel et équipements,,,,,
R1X67,Télévendeurs et téléconseillers,D1408,Q_0123456,Téléconseil et télévente,,,,,
R3X80,Maîtrise des magasins,D1408,Q_78,Téléconseil et télévente,,,,,
R4X92,Cadres du management des magasins,D1408,Q_9,Téléconseil et télévente,,,,,
R2X80a,Attachés commerciaux (hors médical),D1402,Q_012345678,Relation commerciale grands comptes et entreprise,,,,,
R4X90b,Cadres commerciaux et de la mercatique,D1402,Q_9,Relation commerciale grands comptes et entreprise,,,,,
R2X80b,Conseillers en information médicale,D1405,Q_012345678,Conseil en information médicale,,,,,
R4X91,Technico-commerciaux,D1405,Q_9,Conseil en information médicale,,,,,
R2X80a,Attachés commerciaux (hors médical),D1407,Q_012345678,Relation technico-commerciale,,,,,
R2X83,Représentants auprès des particuliers,D1403,Q_012345678,Relation commerciale auprès de particuliers,,,,,
R4X91,Technico-commerciaux,D1403,Q_9,Relation commerciale auprès de particuliers,,,,,
R1X62d,"Vendeurs en articles de sport, de loisirs et de véhicules",D1404,Q_12356,Relation commerciale en vente de véhicules **,,,,,
R2X83,Représentants auprès des particuliers,D1404,Q_0478,Relation commerciale en vente de véhicules **,,,,,
R4X91,Technico-commerciaux,D1404,Q_9,Relation commerciale en vente de véhicules **,,,,,
R3X83,Professions intermédiaires du marketing et des services commerciaux (hors achats),D1501,Q_78,Animation de vente,,,,,
R4X90b,Cadres commerciaux et de la mercatique,D1501,Q_9,Animation de vente,,,,,
R3X80,Maîtrise des magasins,D1502,Q_012345678,Management/gestion de rayon produits alimentaires,,,,,
R4X92,Cadres du management des magasins,D1502,Q_9,Management/gestion de rayon produits alimentaires,,,,,
R3X80,Maîtrise des magasins,D1503,,Management/gestion de rayon produits non alimentaires,,,,,
R3X80,Maîtrise des magasins,D1506,Q_012345678,Marchandisage,,,,,
R3X80,Maîtrise des magasins,D1508,Q_012345678,Encadrement du personnel de caisses,,,,,
R4X92,Cadres du management des magasins,D1508,Q_9,Encadrement du personnel de caisses,,,,,
R1X68,Employés des services commerciaux,M1101,Q_123456,Achats,,,,,
R3X82,Professions intermédiaires commerciales des achats,M1101,Q_78,Achats,,,,,
R3X82,Professions intermédiaires commerciales des achats,M1102,Q_12345678,Direction des achats,,,,,
R4X90b,Cadres commerciaux et de la mercatique,D1406,Q_9,Management en force de vente,,,,,
R3X83,Professions intermédiaires du marketing et des services commerciaux (hors achats),D1406,Q_012345678,Management en force de vente,,,,,
R4X90b,Cadres commerciaux et de la mercatique,D1506,Q_9,Marchandisage,,,,,
R4X90a,acheteurs,M1101,Q_09,Achats,,,,,
R4X90a,acheteurs,M1102,Q_09,Direction des achats,,,,,
R4X90b,Cadres commerciaux et de la mercatique,M1701,Q_9,Administration des ventes,,,,,
R3X83,Professions intermédiaires du marketing et des services commerciaux (hors achats),M1701,Q_78,Administration des ventes,,,,,
R1X68,Employés des services commerciaux,M1701,Q_0123456,Administration des ventes,,,,,
R4X90b,Cadres commerciaux et de la mercatique,M1702,,Analyse de tendance,,,,,
R4X90b,Cadres commerciaux et de la mercatique,M1703,Q_9,Management et gestion de produit,,,,,
R3X83,Professions intermédiaires du marketing et des services commerciaux (hors achats),M1703,Q_78,Management et gestion de produit,,,,,
R1X68,Employés des services commerciaux,M1703,Q_0123456,Management et gestion de produit,,,,,
R4X90b,Cadres commerciaux et de la mercatique,M1704,Q_9,Management relation clientèle,,,,,
R3X83,Professions intermédiaires du marketing et des services commerciaux (hors achats),M1704,Q_78,Management relation clientèle,,,,,
R1X68,Employés des services commerciaux,M1704,Q_0123456,Management relation clientèle,,,,,
R4X90b,Cadres commerciaux et de la mercatique,M1705,Q_9,Marketing,,,,,
R3X83,Professions intermédiaires du marketing et des services commerciaux (hors achats),M1705,Q_012345678,Marketing,,,,,
R4X90b,Cadres commerciaux et de la mercatique,M1707,Q_9,Stratégie commerciale,,,,,
R3X83,Professions intermédiaires du marketing et des services commerciaux (hors achats),M1707,Q_012345678,Stratégie commerciale,,,,,
R4X91,Technico-commerciaux,D1407,Q_9,Relation technico-commerciale,,,,,
R4X91,Technico-commerciaux,H1102,Q_9,Management et ingénierie d'affaires,,,,,
R2X80a,Attachés commerciaux (hors médical),H1102,Q_012345678,Management et ingénierie d'affaires,,,,,
R4X90b,Cadres commerciaux et de la mercatique,M1706,Q_9,Promotion des ventes,,,,,
R3X83,Professions intermédiaires du marketing et des services commerciaux (hors achats),M1706,Q_012345678,Promotion des ventes,,,,,
R4X92,Cadres du management des magasins,D1301,Q_049,Management de magasin de détail,,,,,
R3X80,Maîtrise des magasins,D1301,Q_1235678,Management de magasin de détail,,,,,
R4X92,Cadres du management des magasins,D1504,Q_049,Direction de magasin de grande distribution,,,,,
R3X80,Maîtrise des magasins,D1504,Q_1235678,Direction de magasin de grande distribution,,,,,
R4X92,Cadres du management des magasins,D1509,,Management de département en grande distribution,,,,,
R4X93b,"Cadres chargés de gérance, de location et de projets immobiliers",C1501,Q_49,Gérance immobilière,,,,,
R3X84,Employés et professions intermédiaires de l'immobilier,C1501,Q_01235678,Gérance immobilière,,,,,
R4X93b,"Cadres chargés de gérance, de location et de projets immobiliers",C1502,Q_49,Gestion locative immobilière,,,,,
R3X84,Employés et professions intermédiaires de l'immobilier,C1502,Q_01235678,Gestion locative immobilière,,,,,
R4X93b,"Cadres chargés de gérance, de location et de projets immobiliers",C1503,Q_49,Management de projet immobilier,,,,,
R3X84,Employés et professions intermédiaires de l'immobilier,C1503,Q_01235678,Management de projet immobilier,,,,,
R4X93a,Cadres agents immobiliers,C1504,Q_49,Transaction immobilière,,,,,
R3X84,Employés et professions intermédiaires de l'immobilier,C1504,Q_01235678,Transaction immobilière,,,,,
S0X40,Bouchers,D1101,Q_125,Boucherie,,,,,
S0X42,"Boulangers, pâtissiers",D1102,Q_125,Boulangerie - viennoiserie,,,,,
S0X41,"Charcutiers, traiteurs",D1103,Q_125,Charcuterie - traiteur,,,,,
S0X42,"Boulangers, pâtissiers",D1104,Q_125,"Pâtisserie, confiserie, chocolaterie et glacerie",,,,,
S0X40,Bouchers,D1101,Q_0346789,Boucherie,,,,,
S0X40,Bouchers,H2101,Q_0346789,Abattage et découpe des viandes,,,,,
S0X41,"Charcutiers, traiteurs",D1103,Q_0346789,Charcuterie - traiteur,,,,,
S0X42,"Boulangers, pâtissiers",D1102,Q_0346789,Boulangerie - viennoiserie,,,,,
S0X42,"Boulangers, pâtissiers",D1104,Q_0346789,"Pâtisserie, confiserie, chocolaterie et glacerie",,,,,
S1X20,Aides de cuisine et employés polyvalents de la restauration,G1603,Q_012456,Personnel polyvalent en restauration,,,,,
S1X40,Cuisiniers,G1603,Q_3789,Personnel polyvalent en restauration,,,,,
S1X20,Aides de cuisine et employés polyvalents de la restauration,G1604,Q_01256,Fabrication de crêpes ou pizzas,,,,,
S1X40,Cuisiniers,G1604,Q_3,Fabrication de crêpes ou pizzas,,,,,
S1X80,Chefs cuisiniers,G1604,Q_78,Fabrication de crêpes ou pizzas,,,,,
S3X90,Patrons et cadres de l’hôtellerie et de la restauration,G1604,Q_49,Fabrication de crêpes ou pizzas,,,,,
S1X20,Aides de cuisine et employés polyvalents de la restauration,G1605,,Plonge en restauration,,,,,
S1X40,Cuisiniers,G1602,Q_036,Personnel de cuisine,,,,,
S1X20,Aides de cuisine et employés polyvalents de la restauration,G1602,Q_125,Personnel de cuisine,,,,,
S1X80,Chefs cuisiniers,G1602,Q_78,Personnel de cuisine,,,,,
S3X90,Patrons et cadres de l’hôtellerie et de la restauration,G1602,Q_49,Personnel de cuisine,,,,,
S1X80,Chefs cuisiniers,G1601,Q_0678,Management du personnel de cuisine,,,,,
S1X40,Cuisiniers,G1601,Q_1235,Management du personnel de cuisine,,,,,
S3X90,Patrons et cadres de l’hôtellerie et de la restauration,G1601,Q_49,Management du personnel de cuisine,,,,,
S2X60,Employés de l'hôtellerie,G1501,Q_0123456,Personnel d'étage,,,,,
S2X81,Agents de maîtrise de l'hôtellerie et de la gestion des structures de loisirs,G1501,Q_789,Personnel d'étage,,,,,
S2X60,Employés de l'hôtellerie,G1502,Q_0123456,Personnel polyvalent d'hôtellerie,,,,,
S2X81,Agents de maîtrise de l'hôtellerie et de la gestion des structures de loisirs,G1502,Q_789,Personnel polyvalent d'hôtellerie,,,,,
S2X60,Employés de l'hôtellerie,G1702,Q_0123456,Personnel du hall,,,,,
S2X81,Agents de maîtrise de l'hôtellerie et de la gestion des structures de loisirs,G1702,Q_789,Personnel du hall,,,,,
S2X60,Employés de l'hôtellerie,G1703,Q_0123456,Réception en hôtellerie,,,,,
S2X81,Agents de maîtrise de l'hôtellerie et de la gestion des structures de loisirs,G1703,Q_78,Réception en hôtellerie,,,,,
S3X90,Patrons et cadres de l’hôtellerie et de la restauration,G1703,Q_9,Réception en hôtellerie,,,,,
S2X61,Serveurs de cafés restaurants,G1801,Q_012356,"Café, bar brasserie",,,,,
S2X80,Agents de maîtrise de la restauration,G1801,Q_78,"Café, bar brasserie",,,,,
S3X90,Patrons et cadres de l’hôtellerie et de la restauration,G1801,Q_49,"Café, bar brasserie",,,,,
S2X61,Serveurs de cafés restaurants,G1803,Q_012356,Service en restauration,,,,,
S2X80,Agents de maîtrise de la restauration,G1803,Q_78,Service en restauration,,,,,
S3X90,Patrons et cadres de l’hôtellerie et de la restauration,G1803,Q_49,Service en restauration,,,,,
S2X61,Serveurs de cafés restaurants,G1802,Q_012356,Management du service en restauration,,,,,
S2X80,Agents de maîtrise de la restauration,G1802,Q_78,Management du service en restauration,,,,,
S3X90,Patrons et cadres de l’hôtellerie et de la restauration,G1802,Q_49,Management du service en restauration,,,,,
S2X80,Agents de maîtrise de la restauration,G1804,Q_012345678,Sommellerie,,,,,
S3X90,Patrons et cadres de l’hôtellerie et de la restauration,G1804,Q_9,Sommellerie,,,,,
S2X60,Employés de l'hôtellerie,G1503,Q_0123456,Management du personnel d'étage,,,,,
S2X81,Agents de maîtrise de l'hôtellerie et de la gestion des structures de loisirs,G1503,Q_78,Management du personnel d'étage,,,,,
S3X90,Patrons et cadres de l’hôtellerie et de la restauration,G1503,Q_9,Management du personnel d'étage,,,,,
S2X60,Employés de l'hôtellerie,G1701,Q_0123456,Conciergerie en hôtellerie,,,,,
S2X81,Agents de maîtrise de l'hôtellerie et de la gestion des structures de loisirs,G1701,Q_78,Conciergerie en hôtellerie,,,,,
S3X90,Patrons et cadres de l’hôtellerie et de la restauration,G1701,Q_9,Conciergerie en hôtellerie,,,,,
S3X90,Patrons et cadres de l’hôtellerie et de la restauration,G1401,Q_049,Assistance de direction d'hôtel - restaurant,,,,,
S2X81,Agents de maîtrise de l'hôtellerie et de la gestion des structures de loisirs,G1401,Q_1235678,Assistance de direction d'hôtel - restaurant,,,,,
S3X90,Patrons et cadres de l’hôtellerie et de la restauration,G1402,Q_049,Management d'hôtel - restaurant,,,,,
S2X81,Agents de maîtrise de l'hôtellerie et de la gestion des structures de loisirs,G1402,Q_1235678,Management d'hôtel - restaurant,,,,,
S3X90,Patrons et cadres de l’hôtellerie et de la restauration,G1403,Q_049,Gestion de structure de loisirs ou d'hébergement touristique,,,,,
